A_If_ratio,B_If_ratio,A_Loop_ratio,B_Loop_ratio,A_Assign_ratio,B_Assign_ratio,A_Return_ratio,B_Return_ratio,A_Compare_ratio,B_Compare_ratio,A_AST_Depth,B_AST_Depth,A_AST_Diversity,B_AST_Diversity,A_Unique_Identifiers,B_Unique_Identifiers,A_CFG_Nodes,B_CFG_Nodes,A_CFG_Edges,B_CFG_Edges,A_Cyclomatic,B_Cyclomatic,A_Branch_Density,B_Branch_Density,A_LOC,B_LOC,A_Keyword_Ratio,B_Keyword_Ratio,A_Operator_Ratio,B_Operator_Ratio,A_Unique_Keyword_Count,B_Unique_Keyword_Count,A_Unique_Operator_Count,B_Unique_Operator_Count,AST_Depth_Diff,CFG_Node_Diff,LOC_Diff,Unique_Identifiers_Diff,Keyword_Ratio_Diff,Operator_Ratio_Diff,Unique_Keyword_Count_Diff,Unique_Operator_Count_Diff,Flow_Path_Bin,Label
0.022727272727272728,0.0,0.022727272727272728,0.0,0.045454545454545456,0.03225806451612903,0.0,0.0,0.022727272727272728,0.03225806451612903,8,9,0.11363636363636363,0.0967741935483871,3,2,10,4,11,3,3,1,0.3,0.25,6,2,0.05128205128205128,0.06896551724137931,0.10256410256410256,0.13793103448275862,2,2,4,4,1,6,4,1,0.01768346595932803,0.03536693191865606,0,0,0,1
0.023255813953488372,0.0,0.023255813953488372,0.0,0.046511627906976744,0.03333333333333333,0.0,0.0,0.023255813953488372,0.03333333333333333,8,9,0.11627906976744186,0.1,3,2,10,4,11,3,3,1,0.3,0.25,6,2,0.05405405405405406,0.07407407407407407,0.10810810810810811,0.14814814814814814,2,2,4,4,1,6,4,1,0.020020020020020013,0.040040040040040026,0,0,0,1
0.02702702702702703,0.0,0.02702702702702703,0.0,0.08108108108108109,0.03333333333333333,0.0,0.0,0.02702702702702703,0.03333333333333333,7,9,0.13513513513513514,0.1,3,2,10,4,11,3,3,1,0.3,0.25,6,2,0.06451612903225806,0.041666666666666664,0.12903225806451613,0.16666666666666666,2,1,4,4,2,6,4,1,0.0228494623655914,0.03763440860215053,1,0,0,1
0.02702702702702703,0.0,0.02702702702702703,0.0,0.08108108108108109,0.03333333333333333,0.0,0.0,0.02702702702702703,0.03333333333333333,7,9,0.13513513513513514,0.1,3,2,10,4,11,3,3,1,0.3,0.25,6,2,0.06451612903225806,0.041666666666666664,0.12903225806451613,0.16666666666666666,2,1,4,4,2,6,4,1,0.0228494623655914,0.03763440860215053,1,0,0,1
0.0,0.0,0.030303030303030304,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,6,7,0.09090909090909091,0.0,3,1,8,3,8,2,2,1,0.25,0.3333333333333333,5,2,0.04,0.09090909090909091,0.16,0.0,1,1,4,0,1,5,3,2,0.05090909090909091,0.16,0,4,0,1
0.0,0.0,0.029411764705882353,0.0,0.08823529411764706,0.03571428571428571,0.0,0.0,0.0,0.0,6,8,0.08823529411764706,0.07142857142857142,3,2,8,4,8,3,2,1,0.25,0.25,5,2,0.038461538461538464,0.045454545454545456,0.15384615384615385,0.13636363636363635,1,1,4,3,2,4,3,1,0.006993006993006992,0.0174825174825175,0,1,0,1
0.0,0.0,0.02702702702702703,0.0,0.08108108108108109,0.04,0.0,0.0,0.0,0.0,7,7,0.08108108108108109,0.08,3,1,8,4,8,3,2,1,0.25,0.25,5,2,0.034482758620689655,0.0,0.13793103448275862,0.09523809523809523,1,0,4,2,0,4,3,2,0.034482758620689655,0.042692939244663386,1,2,0,1
0.0,0.014285714285714285,0.030303030303030304,0.014285714285714285,0.09090909090909091,0.08571428571428572,0.0,0.0,0.030303030303030304,0.02857142857142857,6,7,0.12121212121212122,0.07142857142857142,3,4,8,13,8,14,2,3,0.25,0.23076923076923078,5,9,0.045454545454545456,0.061224489795918366,0.18181818181818182,0.12244897959183673,1,3,4,6,1,5,4,1,0.01576994434137291,0.05936920222634509,2,2,1,1
0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.1,0.0,0.0,0.03571428571428571,0.0,6,6,0.10714285714285714,0.05,2,2,7,5,7,4,2,1,0.2857142857142857,0.2,6,3,0.09523809523809523,0.0,0.09523809523809523,0.06666666666666667,2,0,2,1,0,2,3,0,0.09523809523809523,0.028571428571428567,2,1,0,1
0.029411764705882353,0.0,0.029411764705882353,0.0,0.08823529411764706,0.05555555555555555,0.0,0.0,0.029411764705882353,0.05555555555555555,6,6,0.11764705882352941,0.1111111111111111,3,1,10,4,11,3,3,1,0.3,0.25,6,2,0.06896551724137931,0.0,0.10344827586206896,0.13333333333333333,2,0,3,2,0,6,4,2,0.06896551724137931,0.029885057471264367,2,1,0,1
0.0,0.0,0.020833333333333332,0.0,0.10416666666666667,0.05555555555555555,0.0,0.0,0.020833333333333332,0.0,6,6,0.0625,0.05555555555555555,3,1,10,4,10,3,2,1,0.2,0.25,7,2,0.027777777777777776,0.0,0.08333333333333333,0.0625,1,0,3,1,0,6,5,2,0.027777777777777776,0.02083333333333333,1,2,0,1
0.0,0.0,0.02631578947368421,0.05,0.07894736842105263,0.05,0.0,0.0,0.02631578947368421,0.0,7,6,0.07894736842105263,0.1,2,2,8,6,8,6,2,2,0.25,0.3333333333333333,5,3,0.03333333333333333,0.05555555555555555,0.1,0.1111111111111111,1,1,3,2,1,2,2,0,0.02222222222222222,0.0111111111111111,0,1,2,1
0.03225806451612903,0.0,0.03225806451612903,0.0,0.0967741935483871,0.041666666666666664,0.0,0.0,0.03225806451612903,0.041666666666666664,6,9,0.12903225806451613,0.08333333333333333,3,2,10,4,11,3,3,1,0.3,0.25,6,2,0.08695652173913043,0.1111111111111111,0.13043478260869565,0.1111111111111111,2,2,3,2,3,6,4,1,0.024154589371980673,0.019323671497584544,0,1,0,1
0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.034482758620689655,0.0,0.0,0.0,0.0,7,9,0.08333333333333333,0.06896551724137931,3,2,8,4,8,3,2,1,0.25,0.25,5,2,0.03333333333333333,0.038461538461538464,0.1,0.07692307692307693,1,1,3,2,2,4,3,1,0.005128205128205131,0.023076923076923078,0,1,0,1
0.0,0.0,0.0,0.0,0.041666666666666664,0.058823529411764705,0.0,0.0,0.0,0.0,7,6,0.08333333333333333,0.058823529411764705,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.10526315789473684,0.07142857142857142,0,0,2,1,1,0,0,0,0.0,0.03383458646616541,0,1,2,1
0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,7,7,0.08333333333333333,0.08333333333333333,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.10526315789473684,0.10526315789473684,0,0,2,2,0,0,0,0,0.0,0.0,0,0,2,1
0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.058823529411764705,0.0,0.0,0.047619047619047616,0.058823529411764705,6,7,0.14285714285714285,0.11764705882352941,1,1,6,4,6,3,2,1,0.3333333333333333,0.25,5,2,0.1111111111111111,0.15384615384615385,0.1111111111111111,0.15384615384615385,2,2,2,2,1,2,3,0,0.04273504273504275,0.04273504273504275,0,0,0,1
0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05555555555555555,0.05555555555555555,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.0625,0.0625,0,0,1,1,0,0,0,0,0.0,0.0,0,0,2,1
0.0,0.0,0.0,0.0,0.047619047619047616,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.047619047619047616,0.05555555555555555,1,1,5,4,4,3,1,1,0.2,0.25,3,2,0.0,0.0,0.05555555555555555,0.0625,0,0,1,1,0,1,1,0,0.0,0.0069444444444444475,0,0,2,1
0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,7,7,0.047619047619047616,0.047619047619047616,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.10526315789473684,0.05263157894736842,0,0,2,1,0,0,0,0,0.0,0.05263157894736842,0,1,2,1
0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05555555555555555,0.05555555555555555,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.0625,0.0625,0,0,1,1,0,0,0,0,0.0,0.0,0,0,2,1
0.0,0.0,0.0,0.0,0.05,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05,0.05555555555555555,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.11764705882352941,0.0625,0,0,2,1,0,0,0,0,0.0,0.05514705882352941,0,1,2,1
0.0,0.0,0.025,0.0,0.075,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05,0.05555555555555555,3,1,8,4,8,3,2,1,0.25,0.25,5,2,0.030303030303030304,0.0,0.09090909090909091,0.0625,1,0,3,1,0,4,3,2,0.030303030303030304,0.02840909090909091,1,2,0,1
0.0,0.0,0.034482758620689655,0.0,0.10344827586206896,0.05555555555555555,0.0,0.0,0.0,0.0,5,6,0.06896551724137931,0.05555555555555555,3,1,8,4,8,3,2,1,0.25,0.25,5,2,0.041666666666666664,0.0,0.125,0.0625,1,0,3,1,1,4,3,2,0.041666666666666664,0.0625,1,2,0,1
0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.05263157894736842,0.0,0.0,0.0,0.0,7,6,0.06666666666666667,0.05263157894736842,2,1,6,4,6,3,2,1,0.3333333333333333,0.25,3,2,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,1,0,2,2,1,2,1,1,0.037037037037037035,0.037037037037037035,1,0,0,1
0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.05555555555555555,0.0,0.0,0.043478260869565216,0.0,6,6,0.13043478260869565,0.05555555555555555,1,1,6,4,6,3,2,1,0.3333333333333333,0.25,3,2,0.047619047619047616,0.0,0.09523809523809523,0.0625,1,0,2,1,0,2,1,0,0.047619047619047616,0.03273809523809523,1,1,0,1
0.02857142857142857,0.0,0.02857142857142857,0.0,0.08571428571428572,0.05263157894736842,0.0,0.0,0.02857142857142857,0.0,6,7,0.11428571428571428,0.05263157894736842,3,1,10,4,11,3,3,1,0.3,0.25,6,2,0.06896551724137931,0.0,0.13793103448275862,0.05555555555555555,2,0,4,1,1,6,4,2,0.06896551724137931,0.08237547892720307,2,3,0,1
0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.06666666666666667,0.0,0.0,0.0,0.0,7,6,0.07692307692307693,0.06666666666666667,2,1,6,4,6,3,2,1,0.3333333333333333,0.25,3,2,0.047619047619047616,0.0,0.09523809523809523,0.16666666666666666,1,0,2,2,1,2,1,1,0.047619047619047616,0.07142857142857142,1,0,0,1
0.0,0.0,0.03333333333333333,0.0,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,5,8,0.06666666666666667,0.07142857142857142,3,4,8,4,8,3,2,1,0.25,0.25,5,2,0.041666666666666664,0.04,0.125,0.08,1,1,3,2,3,4,3,1,0.0016666666666666635,0.045,0,1,0,1
0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05555555555555555,0.05555555555555555,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.0625,0.0625,0,0,1,1,0,0,0,0,0.0,0.0,0,0,2,1
0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05555555555555555,0.05555555555555555,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.0625,0.0625,0,0,1,1,0,0,0,0,0.0,0.0,0,0,2,1
0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05555555555555555,0.05555555555555555,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.0625,0.0625,0,0,1,1,0,0,0,0,0.0,0.0,0,0,2,1
0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,8,8,0.07407407407407407,0.07407407407407407,2,2,4,4,3,3,1,1,0.25,0.25,2,2,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.13636363636363635,1,1,3,3,0,0,0,0,0.0,0.0,0,0,2,1
0.0,0.0,0.0,0.0,0.037037037037037035,0.05555555555555555,0.0,0.0,0.037037037037037035,0.05555555555555555,8,6,0.07407407407407407,0.1111111111111111,2,1,4,4,3,3,1,1,0.25,0.25,2,2,0.045454545454545456,0.0,0.13636363636363635,0.13333333333333333,1,0,3,2,2,0,0,1,0.045454545454545456,0.003030303030303022,1,1,2,1
0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616,8,8,0.09523809523809523,0.09523809523809523,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.2,0.2,0,0,3,3,0,0,0,0,0.0,0.0,0,0,2,1
0.0,0.0,0.0,0.0,0.034482758620689655,0.041666666666666664,0.0,0.0,0.0,0.0,9,7,0.06896551724137931,0.08333333333333333,2,2,4,4,3,3,1,1,0.25,0.25,2,2,0.038461538461538464,0.047619047619047616,0.07692307692307693,0.14285714285714285,1,1,2,3,2,0,0,0,0.009157509157509153,0.06593406593406592,0,1,2,1
0.0,0.0,0.0,0.0,0.03125,0.034482758620689655,0.0,0.0,0.03125,0.034482758620689655,10,9,0.09375,0.10344827586206896,2,2,4,4,3,3,1,1,0.25,0.25,2,2,0.03571428571428571,0.08,0.10714285714285714,0.16,1,2,3,4,1,0,0,0,0.04428571428571429,0.052857142857142866,1,1,2,1
0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,7,7,0.08,0.08,2,2,4,4,3,3,1,1,0.25,0.25,2,2,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.14285714285714285,1,1,3,3,0,0,0,0,0.0,0.0,0,0,2,1
0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,8,8,0.07692307692307693,0.07692307692307693,2,2,4,4,3,3,1,1,0.25,0.25,2,2,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.13043478260869565,2,2,3,3,0,0,0,0,0.0,0.0,0,0,2,1
0.0,0.0,0.0,0.0,0.03571428571428571,0.03333333333333333,0.0,0.0,0.0,0.0,8,9,0.07142857142857142,0.06666666666666667,2,2,4,4,3,3,1,1,0.25,0.25,2,2,0.045454545454545456,0.038461538461538464,0.13636363636363635,0.07692307692307693,1,1,3,2,1,0,0,0,0.006993006993006992,0.059440559440559426,0,1,2,1
0.0,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.0,0.0,0.0,0.0,5,5,0.06451612903225806,0.06451612903225806,3,3,8,8,8,8,2,2,0.25,0.25,5,5,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.11538461538461539,1,1,3,3,0,0,0,0,0.0,0.0,0,0,2,0
0.0,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.0,0.0,0.0,0.0,5,5,0.06451612903225806,0.06451612903225806,3,3,8,8,8,8,2,2,0.25,0.25,5,5,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.11538461538461539,1,1,3,3,0,0,0,0,0.0,0.0,0,0,2,0
0.02702702702702703,0.0,0.02702702702702703,0.0,0.08108108108108109,0.03333333333333333,0.0,0.0,0.02702702702702703,0.03333333333333333,7,9,0.13513513513513514,0.1,3,2,10,4,11,3,3,1,0.3,0.25,6,2,0.06451612903225806,0.041666666666666664,0.12903225806451613,0.16666666666666666,2,1,4,4,2,6,4,1,0.0228494623655914,0.03763440860215053,1,0,0,0
0.02631578947368421,0.0,0.02631578947368421,0.0,0.07894736842105263,0.05555555555555555,0.0,0.0,0.02631578947368421,0.0,7,6,0.13157894736842105,0.05555555555555555,3,1,10,4,11,3,3,1,0.3,0.25,6,2,0.06451612903225806,0.0,0.16129032258064516,0.0625,2,0,5,1,1,6,4,2,0.06451612903225806,0.09879032258064516,2,4,0,0
0.0,0.0,0.04,0.0,0.12,0.058823529411764705,0.0,0.0,0.0,0.0,5,7,0.08,0.058823529411764705,3,1,8,4,8,3,2,1,0.25,0.25,5,2,0.05555555555555555,0.0,0.16666666666666666,0.15384615384615385,1,0,3,2,2,4,3,2,0.05555555555555555,0.012820512820512803,1,1,0,0
0.03225806451612903,0.0,0.03225806451612903,0.0,0.0967741935483871,0.07142857142857142,0.0,0.0,0.03225806451612903,0.0,6,6,0.12903225806451613,0.07142857142857142,3,1,10,4,11,3,3,1,0.3,0.25,6,2,0.08695652173913043,0.0,0.13043478260869565,0.1,2,0,3,1,0,6,4,2,0.08695652173913043,0.030434782608695643,2,2,0,0
0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05555555555555555,0.05555555555555555,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.0625,0.0625,0,0,1,1,0,0,0,0,0.0,0.0,0,0,2,0
0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05555555555555555,0.05555555555555555,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.0625,0.0625,0,0,1,1,0,0,0,0,0.0,0.0,0,0,2,0
0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05555555555555555,0.05555555555555555,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.0625,0.0625,0,0,1,1,0,0,0,0,0.0,0.0,0,0,2,0
0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05555555555555555,0.05555555555555555,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.0625,0.0625,0,0,1,1,0,0,0,0,0.0,0.0,0,0,2,0
0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,6,6,0.10526315789473684,0.10526315789473684,2,2,5,5,4,4,1,1,0.2,0.2,3,3,0.0,0.0,0.16666666666666666,0.16666666666666666,0,0,2,2,0,0,0,0,0.0,0.0,0,0,2,0
0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,6,6,0.10526315789473684,0.10526315789473684,2,2,5,5,4,4,1,1,0.2,0.2,3,3,0.0,0.0,0.16666666666666666,0.16666666666666666,0,0,2,2,0,0,0,0,0.0,0.0,0,0,2,0
0.0,0.0,0.030303030303030304,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,6,7,0.09090909090909091,0.0,3,1,8,3,8,2,2,1,0.25,0.3333333333333333,5,2,0.04,0.09090909090909091,0.16,0.0,1,1,4,0,1,5,3,2,0.05090909090909091,0.16,0,4,0,0
0.0,0.0,0.030303030303030304,0.0,0.09090909090909091,0.047619047619047616,0.0,0.0,0.0,0.0,6,8,0.09090909090909091,0.09523809523809523,3,1,8,4,8,3,2,1,0.25,0.25,5,2,0.04,0.0,0.16,0.26666666666666666,1,0,4,4,2,4,3,2,0.04,0.10666666666666666,1,0,0,0
0.0,0.0,0.0,0.0,0.047619047619047616,0.06666666666666667,0.0,0.0,0.0,0.0,7,5,0.047619047619047616,0.06666666666666667,1,1,4,4,3,3,1,1,0.25,0.25,2,2,0.0,0.0,0.10526315789473684,0.07692307692307693,0,0,2,1,2,0,0,0,0.0,0.02834008097165991,0,1,2,0
0.0,0.0,0.0,0.0,0.047619047619047616,0.05,0.0,0.0,0.0,0.0,6,6,0.047619047619047616,0.05,1,1,5,4,4,3,1,1,0.2,0.25,3,2,0.0,0.0,0.05555555555555555,0.05,0,0,1,1,0,1,1,0,0.0,0.00555555555555555,0,0,2,0
0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.1,0.0,0.0,0.047619047619047616,0.0,6,5,0.14285714285714285,0.1,1,1,6,4,6,3,2,1,0.3333333333333333,0.25,5,2,0.1111111111111111,0.0,0.1111111111111111,0.14285714285714285,2,0,2,1,1,2,3,0,0.1111111111111111,0.031746031746031744,2,1,0,0
0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.1,0.0,0.0,0.041666666666666664,0.0,6,5,0.16666666666666666,0.1,1,1,6,4,6,3,2,1,0.3333333333333333,0.25,5,2,0.1,0.0,0.15,0.14285714285714285,2,0,3,1,1,2,3,0,0.1,0.007142857142857145,2,2,0,0
0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.041666666666666664,0.0,0.0,0.0,0.0,7,7,0.08333333333333333,0.08333333333333333,3,2,8,4,8,3,2,1,0.25,0.25,5,2,0.03333333333333333,0.047619047619047616,0.1,0.14285714285714285,1,1,3,3,0,4,3,1,0.014285714285714284,0.042857142857142844,0,0,0,0
0.0,0.0,0.02702702702702703,0.0,0.05405405405405406,0.041666666666666664,0.0,0.0,0.0,0.0,7,7,0.08108108108108109,0.08333333333333333,3,2,8,4,8,3,2,1,0.25,0.25,5,2,0.03333333333333333,0.047619047619047616,0.1,0.14285714285714285,1,1,3,3,0,4,3,1,0.014285714285714284,0.042857142857142844,0,0,0,0
